MGNT,D,20191007,000000,3387.0000000,3395.0000000,3355.0000000,3355.0000000,193749
MGNT,D,20191008,000000,3374.5000000,3378.0000000,3273.0000000,3292.5000000,500326
MGNT,D,20191009,000000,3298.0000000,3325.0000000,3247.0000000,3321.5000000,471981
MGNT,D,20191010,000000,3327.0000000,3331.5000000,3276.0000000,3277.0000000,293096
MGNT,D,20191011,000000,3282.5000000,3298.0000000,3202.5000000,3211.5000000,358327
MGNT,D,20191014,000000,3217.5000000,3231.0000000,3136.5000000,3136.5000000,400968
MGNT,D,20191015,000000,3133.0000000,3218.0000000,3110.5000000,3215.0000000,424097
MGNT,D,20191016,000000,3215.5000000,3259.0000000,3186.0000000,3254.5000000,406127
MGNT,D,20191017,000000,3259.0000000,3262.5000000,3221.0000000,3239.5000000,279919
MGNT,D,20191018,000000,3239.5000000,3242.0000000,3205.5000000,3215.0000000,148624
MGNT,D,20191021,000000,3215.0000000,3242.0000000,3168.0000000,3175.0000000,297079
MGNT,D,20191022,000000,3176.5000000,3231.0000000,3164.0000000,3230.0000000,244499
MGNT,D,20191023,000000,3227.5000000,3278.0000000,3195.0000000,3214.0000000,456865
MGNT,D,20191024,000000,3211.0000000,3255.0000000,3207.0000000,3231.0000000,425053
MGNT,D,20191025,000000,3243.5000000,3243.5000000,3105.0000000,3182.0000000,519587
MGNT,D,20191028,000000,3184.0000000,3235.5000000,3162.0000000,3168.0000000,279607
MGNT,D,20191029,000000,3174.0000000,3247.0000000,3092.5000000,3211.0000000,866930
MGNT,D,20191030,000000,3211.0000000,3223.0000000,3164.5000000,3201.5000000,251382
MGNT,D,20191031,000000,3203.5000000,3232.0000000,3199.0000000,3232.0000000,282342
MGNT,D,20191101,000000,3242.0000000,3320.0000000,3238.0000000,3273.5000000,494119
MGNT,D,20191105,000000,3302.5000000,3370.0000000,3290.5000000,3346.5000000,430102
MGNT,D,20191106,000000,3346.5000000,3366.5000000,3325.0000000,3350.0000000,299321
MGNT,D,20191107,000000,3351.5000000,3379.0000000,3338.5000000,3360.0000000,328258
MGNT,D,20191108,000000,3353.0000000,3358.5000000,3257.0000000,3303.0000000,418426
MGNT,D,20191111,000000,3308.5000000,3324.5000000,3291.0000000,3305.0000000,146215
MGNT,D,20191112,000000,3310.0000000,3365.5000000,3306.0000000,3320.5000000,304507
MGNT,D,20191113,000000,3311.0000000,3345.0000000,3301.5000000,3333.0000000,163503
MGNT,D,20191114,000000,3329.5000000,3374.0000000,3313.0000000,3317.0000000,218468
MGNT,D,20191115,000000,3332.5000000,3350.0000000,3280.0000000,3305.5000000,217900
MGNT,D,20191118,000000,3341.0000000,3348.0000000,3285.5000000,3294.5000000,280848
MGNT,D,20191119,000000,3298.0000000,3338.5000000,3291.5000000,3334.0000000,226260
MGNT,D,20191120,000000,3323.5000000,3330.0000000,3301.5000000,3314.0000000,125141
MGNT,D,20191121,000000,3307.0000000,3317.5000000,3257.0000000,3270.0000000,277061
MGNT,D,20191122,000000,3276.0000000,3292.5000000,3255.0000000,3261.0000000,182143
MGNT,D,20191125,000000,3261.5000000,3275.0000000,3240.0000000,3240.0000000,196557
MGNT,D,20191126,000000,3243.0000000,3264.5000000,3231.0000000,3241.5000000,245469
MGNT,D,20191127,000000,3250.0000000,3266.0000000,3234.5000000,3245.5000000,200161
MGNT,D,20191128,000000,3243.0000000,3264.0000000,3236.5000000,3259.5000000,117096
